,Name,Age,Overall,Potential,Special,Nationality,Club
1647,Barragán,28,75,75,1909,Spain,Valencia CF
1648,A. Belotti,21,75,83,1798,Italy,Torino
1649,S. Özbayrakli,25,75,77,2018,Turkey,Fenerbahçe SK
1650,Toño,25,75,77,2002,Spain,Levante UD
1651,L. Lollo,28,75,75,1525,Argentina,Racing Club
1652,K. Frei,21,75,83,1911,Turkey,Beşiktaş JK
1653,Nacho,26,75,76,2004,Spain,Rayo Vallecano
1654,J. Gouweleeuw,23,75,77,1853,Netherlands,FC Augsburg
1655,Adriano,27,75,75,1839,Brazil,FC Seoul
1656,José Sá,22,75,81,1185,Portugal,FC Porto
1657,T. Gebre Selassie,28,75,75,1940,Czech Republic,SV Werder Bremen
1658,H. Vanaken,22,75,80,1862,Belgium,Club Brugge KV
1659,Jonathan Pereira,28,75,75,1783,Spain,CD Lugo
1660,R. Mason,24,75,79,2016,England,Tottenham Hotspur
1661,Simao Mate,26,75,75,1884,Mozambique,Levante UD
1662,T. Kongolo,21,75,80,1868,Netherlands,Feyenoord
1663,Gerard Moreno,23,75,81,1858,Spain,RCD Espanyol
1664,P. Armero,28,75,75,2078,Colombia,Udinese
1665,L. Hrádecký,25,75,77,1121,Finland,Eintracht Frankfurt
1666,K. Hansen,26,75,76,1842,Denmark,FC Midtjylland
1667,R. Guerreiro,21,75,81,2014,Portugal,FC Lorient
1668,N. Rimando,36,75,75,1336,United States,Real Salt Lake
1669,A. Valencia,29,75,75,2069,Ecuador,Manchester United
1670,Pelé,23,75,80,2083,Portugal,FC Paços de Ferreira
1671,D. Abraham,28,75,75,1871,Argentina,Eintracht Frankfurt
1672,J. Orozco,29,75,75,1348,Mexico,Monterrey
1673,S. Muntari,30,75,75,2027,Ghana,Al Ittihad
1674,Bruno Fernandes,20,75,82,2028,Portugal,Udinese
1675,Rincón,28,75,75,1537,Brazil,ESTAC Troyes
1676,Y. Jouffre,30,75,75,1923,France,FC Lorient
1677,Hugo Almeida,31,75,75,1729,Portugal,Hannover 96
1678,Matheus,22,75,80,1183,Brazil,SC Braga
1679,R. Kishna,20,75,82,1774,Netherlands,Lazio
1680,V. Birsa,28,75,75,1902,Slovenia,Chievo Verona
1681,E. Paredes,34,75,75,1897,Chile,Colo-Colo
1682,M. De Sciglio,22,75,80,1872,Italy,Milan
1683,Y. Gouffran,29,75,75,1977,France,Newcastle United
1684,J. Tomkins,26,75,76,1638,England,West Ham United
1685,Otávio,20,75,84,1858,Brazil,Vitória Guimarães
1686,P. Goltz,30,75,75,1895,Argentina,Club América
1687,M. Diakité,28,75,75,1624,France,Sampdoria
1688,M. Rybus,25,75,76,1932,Poland,Terek Grozny
1689,J. Barroso,30,75,75,1850,Argentina,Colo-Colo
1690,P. Morales,30,75,75,2021,Chile,Vancouver Whitecaps FC
1691,Edú,33,75,75,1957,Brazil,Jeonbuk Hyundai Motors
1692,F. Brienza,36,75,75,1862,Italy,Bologna
1693,Gelson Martins,20,75,87,1861,Portugal,Sporting CP
1694,S. Athanasiadis,26,75,76,1927,Greece,PAOK
1695,L. Fer,25,75,76,2085,Netherlands,Swansea City
1696,Z. Labyad,22,75,79,1885,Morocco,Fulham
1697,R. Funes Mori,24,75,79,1832,Argentina,Everton
1698,Sebá,23,75,79,1878,Brazil,Olympiacos CFP
1699,A. Ghazal,23,75,78,1762,Egypt,CD Nacional
1700,Sergio Álvarez,23,75,81,1912,Spain,Real Sporting de Gijón
1701,A. Tettey,29,75,75,2124,Norway,Norwich City
1702,Y. Benalouane,28,75,75,1785,Tunisia,Fiorentina
1703,E. Bauthéac,27,75,75,1897,France,LOSC Lille
1704,R. Funes Mori,24,75,78,2039,Argentina,Monterrey
1705,J. Corona,34,75,75,1202,Mexico,Cruz Azul
1706,Ari,29,75,75,1926,Brazil,FC Krasnodar
1707,I. Fetfatzidis,24,75,79,1755,Greece,Al Ahli
1708,I. Fetfatzidis,24,75,79,1755,Greece,Al Ahli
1709,Elustondo,28,75,75,2026,Spain,Athletic Club de Bilbao
1710,B. Jokič,29,75,75,2014,Slovenia,Nottingham Forest
1711,M. Antonio,25,75,77,2009,England,West Ham United
1712,J. Schmid,25,75,77,2036,France,TSG 1899 Hoffenheim
1713,S. Sinclair,26,75,76,1879,England,Aston Villa
1714,Marc Muniesa,23,75,81,1841,Spain,Stoke City
1716,Edenílson,25,74,76,2002,Brazil,Udinese
1717,Henrique Dourado,25,74,75,1810,Brazil,Vitória Guimarães
1718,Laure,30,74,74,1865,Spain,Deportivo de La Coruña
1719,Alex Bergantiños,30,74,74,1821,Spain,Deportivo de La Coruña
1720,D. Ousted,30,74,74,1257,Denmark,Vancouver Whitecaps FC
1721,S. Wagner,27,74,74,1643,Germany,SV Darmstadt 98
1722,Lombán,28,74,74,1865,Spain,Granada CF
1724,M. Iturra,31,74,74,1895,Chile,Rayo Vallecano
1725,Jussiê,31,74,74,1850,Brazil,FC Girondins de Bordeaux
1726,S. Gashi,26,74,74,2069,Albania,Colorado Rapids
1727,J. Mojica,22,74,79,2047,Colombia,Real Valladolid CF
1728,F. Masuaku,21,74,84,2016,France,Olympiacos CFP
1729,Brenito Duarte,27,74,74,1807,Brazil,Atlético Mineiro
1730,Ricardo Horta,20,74,83,1823,Portugal,Málaga CF
1731,Iván Ramis,30,74,74,1827,Spain,SD Eibar
1732,V. Cuesta,26,74,75,1687,Argentina,Independiente
1734,Y. Gazinskiy,25,74,75,1851,Russia,FC Krasnodar
1735,Palhinha,19,74,85,1858,Portugal,Moreirense FC
1736,E. Mulder,26,74,74,1208,Netherlands,SC Heerenveen
1737,C. Carbonero,24,74,76,1909,Colombia,Sampdoria
1738,G. Hoarau,31,74,74,1779,France,BSC Young Boys
1739,A. Jóhannsson,24,74,78,1789,United States,SV Werder Bremen
1740,T. Huddlestone,28,74,74,1945,England,Hull City
1741,L. Koné,26,74,75,1624,Ivory Coast,Sunderland
1742,A. Barrada,26,74,75,1916,Morocco,Olympique de Marseille
1743,J. Pinola,32,74,74,1893,Argentina,Rosario Central
1744,V. Moras,33,74,74,1489,Greece,Hellas Verona
1745,J. Izquierdo,22,74,78,1792,Colombia,Club Brugge KV
1746,E. Velázquez,21,74,81,1613,Uruguay,Getafe CF
1747,M. Vejinović,25,74,76,2039,Netherlands,Feyenoord
1748,Pietrson Mendes,27,74,74,1921,Brazil,Chapecoense
1749,L. Rupp,24,74,77,1986,Germany,VfB Stuttgart
1750,D. Benedetto,25,74,75,1877,Argentina,Club América
1751,Márcio Azevedo,29,74,74,2059,Brazil,Shakhtar Donetsk
1752,Luís Hernández,26,74,75,1903,Spain,Real Sporting de Gijón
1753,T. Strobl,25,74,76,1807,Germany,TSG 1899 Hoffenheim
1754,Mateus Tangil,27,74,74,1439,Brazil,Atlético Paranaense
1756,R. Laborde,27,74,74,1824,Colombia,FC Krasnodar
1757,F. Fabra,24,74,77,1875,Colombia,Boca Juniors
1758,S. Verdi,22,74,80,1769,Italy,Carpi
1759,A. Ivanschitz,31,74,74,1908,Austria,Seattle Sounders FC
1760,J. Kankava,29,74,74,1731,Georgia,Stade de Reims
1762,M. Alustiza,31,74,74,1891,Argentina,Puebla FC
1763,M. Ritchie,25,74,75,1943,Scotland,Bournemouth
1764,A. Gaţcan,31,74,74,1867,Moldova,FC Rostov
1765,A. Scholz,22,74,78,1799,Denmark,Standard de Liège
1766,A. Elmohamady,27,74,74,2026,Egypt,Hull City
1767,A. Maher,21,74,80,1930,Netherlands,PSV
1768,H. Preciado,21,74,82,1774,Colombia,Deportivo Cali
1769,H. Preciado,21,74,82,1774,Colombia,Deportivo Cali
1770,Freder Cabral,27,74,74,1138,Brazil,Chapecoense
1771,P. Bargfrede,26,74,75,1947,Germany,SV Werder Bremen
1772,Roberto Lago,29,74,74,1938,Spain,Getafe CF
1773,M. Andújar,31,74,74,1176,Argentina,Estudiantes de La Plata
1774,C. Chantôme,27,74,74,2040,France,FC Girondins de Bordeaux
1775,D. D'Ambrosio,26,74,74,1963,Italy,Inter
1776,G. Pandev,31,74,74,1880,FYR Macedonia,Genoa
1777,A. Kramarić,24,74,78,1841,Croatia,TSG 1899 Hoffenheim
1778,M. Díaz,28,74,74,2038,Chile,RC Celta
1779,Bruno,25,74,76,1537,Spain,Real Betis
1780,R. Brouwers,33,74,74,1525,Netherlands,Borussia Mönchengladbach
1781,F. Bartels,28,74,74,1890,Germany,SV Werder Bremen
1782,João Aurélio,26,74,74,2027,Portugal,CD Nacional
1783,A. Diarra,33,74,74,1781,France,Charlton Athletic
1784,M. Zeegelaar,24,74,76,1993,Netherlands,Sporting CP
1785,Casadesús,30,74,74,1893,Spain,Levante UD
1786,Gerso,24,74,78,1716,Guinea Bissau,Estoril Praia
1787,Corominas,32,74,74,1882,Spain,RCD Mallorca
1788,B. Fornaroli,27,74,74,1906,Uruguay,Melbourne City FC
1789,C. Moritz,25,74,75,1927,Germany,1. FSV Mainz 05
1790,R. Snodgrass,27,74,74,1961,Scotland,Hull City
1791,L. Griffiths,24,74,76,1825,Scotland,Celtic
1792,I. Ordets,22,74,80,1695,Ukraine,Shakhtar Donetsk
1793,Dani Ceballos,18,74,85,1829,Spain,Real Betis
1794,A. Meha,29,74,74,1982,Albania,Atiker Konyaspor
1795,C. Berra,30,74,74,1565,Scotland,Ipswich Town
1796,M. Rashica,19,74,82,1769,Albania,Vitesse
1797,N. Bentaleb,20,74,82,1959,Algeria,Tottenham Hotspur
1798,G. Alcoba,30,74,74,1698,Uruguay,U.N.A.M.
1799,G. Haraguchi,24,74,78,1759,Japan,Hertha BSC
1800,K. Monnet-Paquet,26,74,74,1909,France,AS Saint-Étienne
1801,J. Rhodes,25,74,76,1790,Scotland,Middlesbrough
1802,R. Mak,24,74,78,1839,Slovakia,PAOK
1803,A. Najar,22,74,78,2055,Honduras,RSC Anderlecht
1804,T. Ciğerci,23,74,78,1984,Turkey,Hertha BSC
1805,C. Kerbrat,28,74,74,1737,France,En Avant de Guingamp
1806,Rafael,33,74,74,1074,Brazil,Cagliari
1807,N. Benezet,24,74,78,1790,France,En Avant de Guingamp
1808,Renan Bressan,26,74,75,1842,Belarus,Rio Ave FC
1809,Rubén,31,74,74,1212,Spain,Levante UD
1810,I. Scocco,30,74,74,1921,Argentina,Newell's Old Boys
1811,J. Babin,28,74,74,1716,France,Granada CF
1812,André Geraldes,24,74,78,1839,Portugal,Os Belenenses
1813,I. Maximov,28,74,74,1849,Russia,FC Anzhi Makhachkala
1814,N. Spolli,32,74,74,1420,Argentina,Chievo Verona
1815,R. Berić,24,74,78,1874,Slovenia,AS Saint-Étienne
1816,Vinicius Cardenha,27,74,74,1838,Brazil,Palmeiras
1817,Y. Nagatomo,28,74,74,1998,Japan,Inter
1818,O. Sorg,25,74,76,1940,Germany,Hannover 96
1819,W. Mesloub,29,74,74,1909,Algeria,FC Lorient
1820,Gabrisco Aníbal,27,74,74,1946,Brazil,Coritiba
1821,G. Dorrans,28,74,74,2008,Scotland,Norwich City
1822,T. Inui,27,74,74,1737,Japan,SD Eibar
1823,B. Feilhaber,30,74,74,2052,United States,Sporting Kansas City
1824,Miguel Torres,29,74,74,1795,Spain,Málaga CF
1825,Josué,24,74,76,1995,Portugal,SC Braga
1826,N. Vikonis,31,74,74,1138,Uruguay,Millonarios FC
1827,D. Sinkgraven,19,74,82,1912,Netherlands,Ajax
1828,T. Lemar,19,74,85,2005,France,AS Monaco
1829,Afonso Figueiredo,22,74,79,1867,Portugal,Boavista FC
1830,Afonso Figueiredo,22,74,79,1867,Portugal,Boavista FC
1831,Felipe Santana,29,74,74,1595,Brazil,Kuban Krasnodar
1832,Diego Castro,32,74,74,1925,Spain,Perth Glory
1833,N. Moisander,29,74,74,1874,Finland,Sampdoria
1834,Y. Salibur,24,74,78,1906,France,En Avant de Guingamp
1835,N. Redmond,21,74,82,1760,England,Norwich City
1836,Simão Acunha,27,74,74,1870,Brazil,Fluminense
1837,E. Badu,24,74,77,2104,Ghana,Udinese
1838,L. Ocampos,20,74,79,1931,Argentina,Olympique de Marseille
1839,L. Butelle,32,74,74,1168,France,Club Brugge KV
1840,E. Sviatchenko,23,74,78,1815,Denmark,Celtic
1841,Allan Bardinho,27,74,74,1783,Brazil,Grêmio
1842,S. Gakpé,28,74,74,1865,Togo,Atalanta
1843,A. Pereira,29,74,74,2050,Uruguay,Getafe CF
1844,Ricardo Pereira,21,74,81,2066,Portugal,OGC Nice
1845,Ansotegi,32,74,74,1501,Spain,SD Eibar
1846,G. Peñalba,30,74,74,1924,Argentina,Tiburones Rojos de Veracruz
1847,Leandro Damião,25,74,74,1784,Brazil,Real Betis
1848,Thomas,22,74,81,1838,Ghana,Atlético Madrid
1849,Kim Jin Su,23,74,80,1779,Korea Republic,TSG 1899 Hoffenheim
1850,J. Ledley,28,74,74,2028,Wales,Crystal Palace
1851,E. Schelotto,26,74,75,2025,Italy,Sporting CP
1852,J. Rodríguez,21,74,82,1836,Uruguay,Deportivo de La Coruña
1853,Xavi Torres,28,74,74,1911,Spain,Real Betis
1854,T. Ince,23,74,77,1743,England,Derby County
1855,S. Anđelković,29,74,74,1616,Slovenia,Palermo
1856,M. Dijks,22,74,78,1828,Netherlands,Ajax
1857,L. Rossettini,30,74,74,1625,Italy,Bologna
1858,A. Ioniţă,24,74,76,2058,Moldova,Hellas Verona
1859,B. Traoré,19,74,85,1926,Burkina Faso,Chelsea
1860,Alan,35,74,74,1980,Brazil,SC Braga
1861,A. Faurlín,28,74,74,2010,Argentina,Queens Park Rangers
1862,N. Nikolić,27,74,74,1736,Hungary,Legia Warszawa
1863,J. Kurtić,26,74,75,2037,Slovenia,Atalanta
1864,Javi Guerra,33,74,74,1836,Spain,Rayo Vallecano
1865,Rubén García,21,74,81,1898,Spain,Levante UD
1866,Ailton Valpaços,27,74,74,1882,Brazil,Fluminense
1867,P. van Aanholt,24,74,76,1995,Netherlands,Sunderland
1868,Park Joo Ho,28,74,74,1943,Korea Republic,Borussia Dortmund
1869,L. Paredes,21,74,82,1992,Argentina,Empoli
1870,O. Peralta,31,74,74,1905,Mexico,Club América
1871,Jessé Ledeiro,27,74,74,1891,Brazil,Coritiba
1872,E. Belözoğlu,34,74,74,2050,Turkey,Medipol Başakşehir FK
1873,U. Emanuelson,29,74,74,2061,Netherlands,Hellas Verona
1874,E. Didot,31,74,74,1996,France,Toulouse Football Club
1875,A. Izzo,23,74,78,1587,Italy,Genoa
1876,D. Congré,30,74,74,1681,France,Montpellier HSC
1877,M. Rensing,31,74,74,1146,Germany,Fortuna Düsseldorf
1878,T. Kolodziejczak,23,74,80,1818,France,Sevilla FC
1879,B. Dejaegere,24,74,78,2044,Belgium,KAA Gent
1880,Javi Márquez,29,74,74,1994,Spain,Granada CF
1881,B. Mendy,20,74,78,1804,France,Olympique de Marseille
1882,Guilherme,24,74,77,1981,Brazil,Udinese
1883,R. Fanni,33,74,74,1918,France,Charlton Athletic
1884,Joel Robles,25,74,76,1157,Spain,Everton
1885,P. Kadeřábek,23,74,80,1954,Czech Republic,TSG 1899 Hoffenheim
1886,Lucas Silva,22,74,76,1939,Brazil,Olympique de Marseille
1887,T. Sivok,31,74,74,1780,Czech Republic,Bursaspor
1888,F. Cervi,21,74,82,1795,Argentina,Rosario Central
1889,L. Fariña,24,74,77,1921,Argentina,Universidad de Chile
1890,Leonardo,28,74,74,1854,Brazil,Jeonbuk Hyundai Motors
1891,Leonardo,28,74,74,1854,Brazil,Jeonbuk Hyundai Motors
1892,Nélson Semedo,21,74,84,1901,Portugal,SL Benfica
1893,D. Delaney,33,74,74,1612,Republic of Ireland,Crystal Palace
1894,Paolinho Leima,27,74,74,1692,Brazil,Vasco da Gama
1895,A. Chávez,24,74,78,1960,Argentina,Boca Juniors
1896,V. Kovalenko,19,74,86,2008,Ukraine,Shakhtar Donetsk
1897,S. Given,39,74,74,1233,Republic of Ireland,Stoke City
1898,Marçal,26,74,75,1931,Brazil,Gaziantepspor
1899,R. Ovelar,29,74,74,1756,Paraguay,Junior FC
1900,V. Mannone,27,74,74,1264,Italy,Sunderland
1901,L. Jiménez,26,74,75,1830,Colombia,Club Tijuana
1902,Munir,19,74,80,1699,Spain,FC Barcelona
1903,J. Gandolfi,34,74,74,1794,Argentina,Club Tijuana
1904,Fabiano,27,74,74,1162,Brazil,Fenerbahçe SK
1905,B. Dramé,29,74,74,1963,Senegal,Atalanta
1906,H. Pérez,26,74,75,1845,Paraguay,RCD Espanyol
1907,L. Caldirola,24,74,77,1781,Italy,SV Darmstadt 98
1909,A. Westwood,25,74,76,1897,England,Aston Villa
1910,M. Erdinç,28,74,74,1943,Turkey,En Avant de Guingamp
1911,C. Schulz,32,74,74,1786,Germany,Hannover 96
1912,G. Milanov,23,74,78,1976,Bulgaria,Grasshopper Club Zürich
1913,Leo Vimieiro,27,74,74,1964,Brazil,Atlético Mineiro
1914,W. Hennessey,28,74,74,1147,Wales,Crystal Palace
1915,D. Kombarov,28,74,74,2100,Russia,Spartak Moscow
1917,Gérson Noalha,27,74,74,1861,Brazil,Atlético Paranaense
1918,M. Amalfitano,30,74,74,1935,France,LOSC Lille
1919,T. Elyounoussi,27,74,74,1891,Norway,TSG 1899 Hoffenheim
1920,O. Vizcarrondo,31,74,74,1477,Venezuela,FC Nantes
1921,A. Büttner,26,74,75,2090,Netherlands,RSC Anderlecht
1922,S. Padt,25,74,76,1192,Netherlands,FC Groningen
1923,Tiago Rodrigues,23,74,78,1968,Portugal,Clube Sport Marítimo
1924,A. McGregor,33,74,74,1230,Scotland,Hull City
1925,Lee Dong Gook,36,74,74,1849,Korea Republic,Jeonbuk Hyundai Motors
1926,Jaime,34,74,74,1219,Spain,SD Eibar
1927,Juan Rodriguez,33,74,74,1895,Spain,Getafe CF
1928,M. Hasebe,31,74,74,1966,Japan,Eintracht Frankfurt
1929,Miguel Vítor,26,74,76,1696,Portugal,PAOK
1930,S. Larsson,30,74,74,2084,Sweden,Sunderland
1931,J. Pied,26,74,74,2104,France,OGC Nice
1932,L. Acosta,27,74,74,1901,Argentina,Club Atlético Lanús
1933,M. van der Hoorn,22,74,78,1590,Netherlands,Ajax
1934,Y. Muto,22,74,80,1835,Japan,1. FSV Mainz 05
1935,J. Altidore,25,74,76,1842,United States,Toronto FC
1936,G. Torje,25,74,76,1941,Romania,Osmanlıspor
1937,A. Trebel,24,74,76,2000,France,Standard de Liège
1938,E. Maresca,35,74,74,1855,Italy,Palermo
1939,Bruno Moreira,27,74,74,1692,Portugal,FC Paços de Ferreira
1940,E. Berisha,26,74,75,1063,Albania,Lazio
1941,N. De Préville,24,74,76,1909,France,Stade de Reims
1942,A. Tighadouini,22,74,79,1898,Morocco,Kayserispor
1943,S. Blanco,27,74,74,1813,Argentina,San Lorenzo de Almagro
1944,M. Dabbur,23,74,80,1818,Israel,Grasshopper Club Zürich
1945,N. Maurice-Belay,30,74,74,1916,France,FC Girondins de Bordeaux
1946,M. Izco,32,74,74,1981,Argentina,Chievo Verona
1948,D. Brosinski,26,74,74,1999,Germany,1. FSV Mainz 05
1949,F. Rinaudo,28,74,74,1992,Argentina,Gimnasia y Esgrima La Plata
1950,K. Kurányi,33,74,74,1775,Germany,TSG 1899 Hoffenheim
1951,Wallace,21,74,82,1536,Brazil,AS Monaco
1952,Wallace,21,74,82,1536,Brazil,AS Monaco
1953,G. Agbonlahor,28,74,74,1866,England,Aston Villa
1954,Pedro Obiang,23,74,79,1974,Spain,West Ham United
1955,S. Larsson,22,74,80,1907,Sweden,SC Heerenveen
1956,G. Hooper,27,74,74,1770,England,Sheffield Wednesday
1957,C. Gordon,32,74,74,1209,Scotland,Celtic
1958,A. Ramírez,34,74,74,2000,Colombia,Cruz Azul
1959,S. Dewaest,24,74,77,1586,Belgium,KRC Genk
1960,C. Peña,25,74,75,2061,Mexico,Guadalajara
1961,Nélson Oliveira,23,74,78,1862,Portugal,Nottingham Forest
1962,F. Meza,23,74,78,1619,Colombia,U.N.A.M.
1963,F. Camus,30,74,74,1951,Tunisia,ESTAC Troyes
1964,S. Hanni,24,74,76,1775,Algeria,KV Mechelen
1965,S. Kolašinac,22,74,78,1833,Bosnia Herzegovina,FC Schalke 04
1966,M. Pérez García,30,74,74,1848,Argentina,Orlando City SC
1967,A. Costa,29,74,74,1692,Italy,Empoli
1968,Albentosa,26,74,74,1601,Spain,Málaga CF
1969,Manuel da Costa,29,74,74,1698,Morocco,Olympiacos CFP
1970,M. Uth,23,74,78,1816,Germany,TSG 1899 Hoffenheim
1971,F. Sørensen,23,74,80,1577,Denmark,1. FC Köln
1972,R. Thomas,27,74,74,1588,France,Angers SCO
1973,G. Yapi Yapo,33,74,74,1973,Ivory Coast,FC Zürich
1974,L. Andreasen,32,74,74,1995,Denmark,Hannover 96
1975,Herrerín,27,74,74,1198,Spain,Athletic Club de Bilbao
1977,Ilori,22,74,77,1632,Portugal,Liverpool
1978,Dani García,25,74,76,1845,Spain,SD Eibar
1979,D. Schwaab,26,74,74,1788,Germany,VfB Stuttgart
1980,L. Deaux,26,74,74,1824,France,KAA Gent
1981,J. Livermore,25,74,75,2016,England,Hull City
1982,J. Vuković,27,74,74,1628,Serbia,Atiker Konyaspor
1983,P. Tachtsidis,24,74,77,1955,Greece,Genoa
1984,Ximo Navarro,25,74,76,1893,Spain,UD Almería
1985,Luisinho,30,74,74,1935,Portugal,Deportivo de La Coruña
1986,H. Maduro,30,74,74,1773,Netherlands,FC Groningen
1987,E. Videla,27,74,74,1992,Argentina,Racing Club
1988,Vallejo,18,74,86,1705,Spain,Real Zaragoza
1989,Cássio,34,74,74,1212,Brazil,Rio Ave FC
1990,Caio,29,74,74,1925,Brazil,Grasshopper Club Zürich
1991,M. Suárez,27,74,74,1793,Argentina,RSC Anderlecht
1992,Yohan Tavares,27,74,74,1668,Portugal,Estoril Praia
1993,S. Mitrović,25,74,76,1615,Serbia,KAA Gent
1994,E. Álvarez Balanta,22,74,78,1726,Colombia,River Plate
1995,M. Britos,29,74,74,1612,Uruguay,Watford
1996,S. Myeni,26,74,76,1788,South Africa,Orlando Pirates
1997,M. Diamé,28,74,74,2062,Senegal,Hull City
1998,G. Peruzzi,23,74,79,1883,Argentina,Boca Juniors
1999,A. Ionov,26,74,75,1855,Russia,Dinamo Moscow
2000,Rafael,25,74,76,1215,Brazil,Napoli
2001,J. Kimmich,20,74,85,1942,Germany,FC Bayern München
2002,L. Hernández,19,74,85,1669,France,Atlético Madrid
2003,M. Jojić,23,74,78,2000,Serbia,1. FC Köln
2004,M. Janko,32,74,74,1697,Austria,FC Basel 1893
2005,P. Højbjerg,19,74,82,1985,Denmark,FC Schalke 04
2006,Alex,23,74,78,1857,Portugal,Vitória Guimarães
2007,G. Pazzini,30,74,74,1719,Italy,Hellas Verona
2008,Santi da Bruma,27,74,74,1959,Brazil,Fluminense
2009,M. Boselli,30,74,74,1794,Argentina,Club León
2010,Ryder,22,74,79,1833,Brazil,Udinese
2011,M. Pereyra,25,74,76,2013,Uruguay,FC Krasnodar
2012,K. Théophile-Catherine,25,74,76,1903,France,AS Saint-Étienne
2013,K. Théophile-Catherine,25,74,76,1903,France,AS Saint-Étienne
2014,F. Diagne,25,74,75,1807,Senegal,Stade Rennais FC
2015,Timor,25,74,76,1951,Spain,CD Leganés
2016,G. Marchese,30,74,74,1858,Italy,Genoa
2017,S. Bassong,28,74,74,1634,Cameroon,Norwich City
2018,V. Eysseric,23,74,78,1872,France,AS Saint-Étienne
2019,I. Ezekiel,21,74,79,1876,Nigeria,RSC Anderlecht
2020,J. Palmieri,28,74,74,2027,France,Sporting Club de Bastia
2021,M. Olsson,27,74,74,1994,Sweden,Norwich City
2022,Trujillo,27,74,74,1645,Spain,Levante UD
2023,C. Gamboa,25,74,76,2000,Costa Rica,West Bromwich Albion
2024,W. Tesillo,25,74,75,1546,Colombia,Independiente Santa Fe
2025,A. Traoré,25,74,76,1969,Ivory Coast,FC Basel 1893
2026,G. Donati,25,74,76,1854,Italy,1. FSV Mainz 05
2027,G. Lebese,26,74,75,1793,South Africa,Kaizer Chiefs
2028,G. Stendardo,34,74,74,1381,Italy,Atalanta
2029,V. Kavlak,26,74,75,2036,Austria,Beşiktaş JK
2030,Rômulão Selva,27,74,74,1801,Brazil,Vasco da Gama
2031,E. Room,26,74,75,1172,Curacao,Vitesse
2032,Iván López,21,74,82,1962,Spain,Levante UD
2033,A. Adomah,27,74,74,1806,Ghana,Middlesbrough
2034,C. Marrugo,29,74,74,1881,Colombia,Independiente Medellín
2035,S. Squillaci,34,74,74,1545,France,Sporting Club de Bastia
2036,A. Gazzi,32,74,74,1892,Italy,Torino
2037,L. Mathis,33,74,74,1806,France,En Avant de Guingamp
2038,M. Langerak,26,74,74,1185,Australia,VfB Stuttgart
2039,J. Morrison,29,74,74,2013,Scotland,West Bromwich Albion
2040,N. Taylor,26,74,74,1881,Wales,Swansea City
2041,J. Kana-Biyik,25,74,75,1643,Cameroon,Toulouse Football Club
2042,S. Padoin,31,74,74,2019,Italy,Juventus
2043,Montañés,28,74,74,1884,Spain,RCD Espanyol
2044,I. Olić,35,74,74,1877,Croatia,Hamburger SV
2045,G. Sara,27,74,74,1299,Argentina,Boca Juniors
2046,Alex López,27,74,74,1968,Spain,Sheffield Wednesday
2047,T. Gekas,35,74,74,1796,Greece,FC Sion
2048,T. Letschert,22,74,79,1910,Netherlands,FC Utrecht
2049,Pedro Santos,27,74,74,1849,Portugal,SC Braga
2050,M. Obbadi,32,74,74,2008,Morocco,LOSC Lille
2051,A. Cresswell,25,74,76,1998,England,West Ham United
2052,J. Guidetti,23,74,80,1823,Sweden,RC Celta
2053,O. Tufan,20,74,82,2027,Turkey,Fenerbahçe SK
2054,B. Kısa,32,74,74,1960,Turkey,Galatasaray SK
2055,G. Karadeniz,35,74,74,1950,Turkey,Rubin Kazan
2056,M. Heller,29,74,74,1812,Germany,SV Darmstadt 98
2057,V. Pajot,24,74,76,1945,France,AS Saint-Étienne
2058,Borja Bastón,22,74,80,1681,Spain,SD Eibar
2059,M. Lang,24,74,78,1916,Switzerland,FC Basel 1893
2060,K. Mbodji,25,74,76,1842,Senegal,RSC Anderlecht
2061,F. Ferreyra,24,74,77,1737,Argentina,Shakhtar Donetsk
2062,Pierrino Faria,27,74,74,1123,Brazil,Coritiba
2063,R. Neustädter,27,74,74,1849,Russia,FC Schalke 04
2064,M. Borriello,33,74,74,1730,Italy,Atalanta
2065,R. Sigurðsson,29,74,74,1679,Iceland,FC Krasnodar
2066,V. Kaleshin,34,74,74,1920,Russia,FC Krasnodar
2067,Jaume,24,74,78,1178,Spain,Valencia CF
2068,V. Fischer,21,74,81,1866,Denmark,Ajax
2069,D. Croce,32,74,74,1973,Italy,Empoli
2070,José Rodríguez,20,74,79,1943,Spain,Galatasaray SK
2071,M. Petrić,34,74,74,1989,Croatia,Panathinaikos FC
2072,Gottardi,29,74,74,1145,Brazil,CD Nacional
2073,Roger,29,74,74,1884,Brazil,FC Ingolstadt 04
2074,Roger,29,74,74,1884,Brazil,FC Ingolstadt 04
2075,Leandro Salino,30,74,74,1977,Brazil,Olympiacos CFP
2076,M. Agazzi,30,74,74,1143,Italy,Middlesbrough
2077,Dorado,32,74,74,1605,Spain,Rayo Vallecano
2078,D. Moreno,29,74,74,1866,Colombia,Club Tijuana
2079,J. Walters,31,74,74,1999,Republic of Ireland,Stoke City
2080,R. Ghezzal,23,74,79,1919,Algeria,Olympique Lyonnais
2081,Carlos Eduardo,25,74,74,1952,Brazil,Al Hilal
2082,R. Santa Cruz,33,74,74,1662,Paraguay,Málaga CF
2083,G. Sansone,28,74,74,1839,Italy,Bari
2084,L. Kozák,26,74,75,1661,Czech Republic,Aston Villa
2085,J. Plata,23,74,77,1859,Ecuador,Real Salt Lake
