,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
1318,199767,M. van Ginkel,21,https://cdn.sofifa.org/players/4/15/199767.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,82,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€2.9M,€50K,2049
1319,182103,E. Arévalo Ríos,32,https://cdn.sofifa.org/players/4/15/182103.png,Uruguay,https://cdn.sofifa.org/flags/60.png,74,74,Tigres U.A.N.L.,https://cdn.sofifa.org/teams/2/light/1970.png,€1.8M,€30K,1971
1320,183129,C. Clark,24,https://cdn.sofifa.org/players/4/15/183129.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,74,77,Aston Villa,https://cdn.sofifa.org/teams/2/light/2.png,€3.2M,€40K,1839
1321,193881,F. Đuričić,22,https://cdn.sofifa.org/players/4/15/193881.png,Serbia,https://cdn.sofifa.org/flags/51.png,74,80,Southampton,https://cdn.sofifa.org/teams/2/light/17.png,€3.3M,€30K,1847
1322,2651,S. Given,38,https://cdn.sofifa.org/players/4/15/2651.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,74,74,Aston Villa,https://cdn.sofifa.org/teams/2/light/2.png,€600K,€20K,1358
1323,19292,J. Collins,30,https://cdn.sofifa.org/players/4/15/19292.png,Wales,https://cdn.sofifa.org/flags/50.png,74,74,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,€2.5M,€40K,1637
1324,5213,A. Gamberini,32,https://cdn.sofifa.org/players/4/15/5213.png,Italy,https://cdn.sofifa.org/flags/27.png,74,74,Chievo Verona,https://cdn.sofifa.org/teams/2/light/192.png,€2M,€40K,1619
1325,200542,G. Maniatis,27,https://cdn.sofifa.org/players/4/15/200542.png,Greece,https://cdn.sofifa.org/flags/22.png,74,75,Olympiacos CFP,https://cdn.sofifa.org/teams/2/light/280.png,€3.1M,€40K,2005
1326,190560,O. Gonzalez,25,https://cdn.sofifa.org/players/4/15/190560.png,United States,https://cdn.sofifa.org/flags/95.png,74,78,LA Galaxy,https://cdn.sofifa.org/teams/2/light/697.png,€3.4M,€30K,1622
1327,47201,S. Proto,31,https://cdn.sofifa.org/players/4/15/47201.png,Belgium,https://cdn.sofifa.org/flags/7.png,74,74,RSC Anderlecht,https://cdn.sofifa.org/teams/2/light/229.png,€3.1M,€40K,1373
1328,121185,C. Schulz,31,https://cdn.sofifa.org/players/4/15/121185.png,Germany,https://cdn.sofifa.org/flags/21.png,74,74,Hannover 96,https://cdn.sofifa.org/teams/2/light/485.png,€2.3M,€40K,1782
1329,198243,G. Canales,32,https://cdn.sofifa.org/players/4/15/198243.png,Chile,https://cdn.sofifa.org/flags/55.png,74,74,Universidad de Chile,https://cdn.sofifa.org/teams/2/light/15029.png,€2.8M,€35K,1864
1330,199779,A. Hoffmann,21,https://cdn.sofifa.org/players/4/15/199779.png,Germany,https://cdn.sofifa.org/flags/21.png,74,79,Hannover 96,https://cdn.sofifa.org/teams/2/light/485.png,€2.5M,€25K,1652
1331,212067,C. Vargas,25,https://cdn.sofifa.org/players/4/15/212067.png,Colombia,https://cdn.sofifa.org/flags/56.png,74,79,Atlético Nacional,https://cdn.sofifa.org/teams/2/light/101100.png,€3.4M,€30K,1357
1332,183395,C. M'Bengue,25,https://cdn.sofifa.org/players/4/15/183395.png,Senegal,https://cdn.sofifa.org/flags/136.png,74,76,Stade Rennais FC,https://cdn.sofifa.org/teams/2/light/74.png,€3.4M,€30K,1817
1333,189795,Éder,26,https://cdn.sofifa.org/players/4/15/189795.png,Portugal,https://cdn.sofifa.org/flags/38.png,74,76,SC Braga,https://cdn.sofifa.org/teams/2/light/1896.png,€4.3M,€55K,1932
1334,193891,Borja Viguera,27,https://cdn.sofifa.org/players/4/15/193891.png,Spain,https://cdn.sofifa.org/flags/45.png,74,74,Athletic Club de Bilbao,https://cdn.sofifa.org/teams/2/light/448.png,€4M,€55K,1748
1335,211300,A. Martial,18,https://cdn.sofifa.org/players/4/15/211300.png,France,https://cdn.sofifa.org/flags/18.png,74,84,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€2.9M,€10K,1742
1336,169317,T. Elyounoussi,26,https://cdn.sofifa.org/players/4/15/169317.png,Norway,https://cdn.sofifa.org/flags/36.png,74,77,TSG 1899 Hoffenheim,https://cdn.sofifa.org/teams/2/light/10029.png,€3.9M,€45K,1882
1337,215399,Rúben Vezo,20,https://cdn.sofifa.org/players/4/15/215399.png,Portugal,https://cdn.sofifa.org/flags/38.png,74,81,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€2.5M,€30K,1786
1338,198760,S. Taïder,22,https://cdn.sofifa.org/players/4/15/198760.png,Algeria,https://cdn.sofifa.org/flags/97.png,74,78,Sassuolo,https://cdn.sofifa.org/teams/2/light/111974.png,€2.9M,€25K,2072
1339,139368,J. Shackell,30,https://cdn.sofifa.org/players/4/15/139368.png,England,https://cdn.sofifa.org/flags/14.png,74,74,Burnley,https://cdn.sofifa.org/teams/2/light/1796.png,€2.5M,€30K,1652
1340,156776,J. Arango,34,https://cdn.sofifa.org/players/4/15/156776.png,Venezuela,https://cdn.sofifa.org/flags/61.png,74,74,Club Tijuana,https://cdn.sofifa.org/teams/2/light/111678.png,€1.5M,€25K,1962
1341,193897,J. Ananidze,21,https://cdn.sofifa.org/players/4/15/193897.png,Georgia,https://cdn.sofifa.org/flags/20.png,74,82,Spartak Moscow,https://cdn.sofifa.org/teams/2/light/100767.png,€3.3M,€50K,1884
1342,193897,J. Ananidze,21,https://cdn.sofifa.org/players/4/15/193897.png,Georgia,https://cdn.sofifa.org/flags/20.png,74,82,Spartak Moscow,https://cdn.sofifa.org/teams/2/light/100767.png,€3.3M,€50K,1884
1343,181098,M. Hasebe,30,https://cdn.sofifa.org/players/4/15/181098.png,Japan,https://cdn.sofifa.org/flags/163.png,74,74,Eintracht Frankfurt,https://cdn.sofifa.org/teams/2/light/1824.png,€2.3M,€40K,1953
1344,185194,Miguel Vítor,25,https://cdn.sofifa.org/players/4/15/185194.png,Portugal,https://cdn.sofifa.org/flags/38.png,74,77,PAOK,https://cdn.sofifa.org/teams/2/light/393.png,€3.4M,€30K,1673
1345,172140,D. Pranjić,32,https://cdn.sofifa.org/players/4/15/172140.png,Croatia,https://cdn.sofifa.org/flags/10.png,74,74,Panathinaikos FC,https://cdn.sofifa.org/teams/2/light/1884.png,€2.4M,€40K,2018
1346,178284,L. Nguyen,27,https://cdn.sofifa.org/players/4/15/178284.png,United States,https://cdn.sofifa.org/flags/95.png,74,75,New England Revolution,https://cdn.sofifa.org/teams/2/light/691.png,€4M,€50K,1944
1347,201325,C. Tătăruşanu,28,https://cdn.sofifa.org/players/4/15/201325.png,Romania,https://cdn.sofifa.org/flags/39.png,74,74,Fiorentina,https://cdn.sofifa.org/teams/2/light/110374.png,€3.4M,€50K,1343
1348,176237,J. Altidore,24,https://cdn.sofifa.org/players/4/15/176237.png,United States,https://cdn.sofifa.org/flags/95.png,74,77,Toronto FC,https://cdn.sofifa.org/teams/2/light/111651.png,€4M,€55K,1809
1349,164462,N. Onuoha,27,https://cdn.sofifa.org/players/4/15/164462.png,England,https://cdn.sofifa.org/flags/14.png,74,74,Queens Park Rangers,https://cdn.sofifa.org/teams/2/light/15.png,€3.2M,€50K,1735
1350,197231,K. Babacar,21,https://cdn.sofifa.org/players/4/15/197231.png,Senegal,https://cdn.sofifa.org/flags/136.png,74,82,Fiorentina,https://cdn.sofifa.org/teams/2/light/110374.png,€3.3M,€40K,1779
1351,142959,M. Barbosa,29,https://cdn.sofifa.org/players/4/15/142959.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,74,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€3.6M,€40K,1411
1352,156272,Ederson,28,https://cdn.sofifa.org/players/4/15/156272.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,74,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€3.8M,€70K,1956
1353,216433,A. El Ghazi,19,https://cdn.sofifa.org/players/4/15/216433.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,84,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€3.1M,€25K,1787
1354,165234,N. Maurice-Belay,29,https://cdn.sofifa.org/players/4/15/165234.png,France,https://cdn.sofifa.org/flags/18.png,74,74,FC Girondins de Bordeaux,https://cdn.sofifa.org/teams/2/light/59.png,€3.2M,€40K,1890
1355,216692,S. Torrico,34,https://cdn.sofifa.org/players/4/15/216692.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,74,San Lorenzo de Almagro,https://cdn.sofifa.org/teams/2/light/1013.png,€2.3M,€15K,1258
1356,112244,J. Plašil,32,https://cdn.sofifa.org/players/4/15/112244.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,74,74,FC Girondins de Bordeaux,https://cdn.sofifa.org/teams/2/light/59.png,€2.4M,€40K,1881
1357,194932,A. Townsend,22,https://cdn.sofifa.org/players/4/15/194932.png,England,https://cdn.sofifa.org/flags/14.png,74,80,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€2.9M,€35K,1839
1358,157301,R. Babel,27,https://cdn.sofifa.org/players/4/15/157301.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,76,Kasimpaşa SK,https://cdn.sofifa.org/teams/2/light/111339.png,€3.7M,€60K,1872
1359,177525,N. Dirar,28,https://cdn.sofifa.org/players/4/15/177525.png,Morocco,https://cdn.sofifa.org/flags/129.png,74,74,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,€3.4M,€45K,1857
1360,184949,Mariano,28,https://cdn.sofifa.org/players/4/15/184949.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,74,FC Girondins de Bordeaux,https://cdn.sofifa.org/teams/2/light/59.png,€3M,€40K,2036
1361,197238,I. Baldé,25,https://cdn.sofifa.org/players/4/15/197238.png,Senegal,https://cdn.sofifa.org/flags/136.png,74,78,Kuban Krasnodar,https://cdn.sofifa.org/teams/2/light/110089.png,€4.2M,€35K,1764
1362,198006,J. Toornstra,25,https://cdn.sofifa.org/players/4/15/198006.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,77,Feyenoord,https://cdn.sofifa.org/teams/2/light/246.png,€4.2M,€45K,1988
1363,199286,B. Dja Djédjé,23,https://cdn.sofifa.org/players/4/15/199286.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,74,77,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,€2.9M,€40K,1937
1364,142454,Verza,27,https://cdn.sofifa.org/players/4/15/142454.png,Spain,https://cdn.sofifa.org/flags/45.png,74,74,UD Almería,https://cdn.sofifa.org/teams/2/light/1861.png,€3.1M,€40K,1952
1365,179574,G. Hooper,26,https://cdn.sofifa.org/players/4/15/179574.png,England,https://cdn.sofifa.org/flags/14.png,74,74,Norwich City,https://cdn.sofifa.org/teams/2/light/1792.png,€4.3M,€45K,1803
1366,53110,C. Gordon,31,https://cdn.sofifa.org/players/4/15/53110.png,Scotland,https://cdn.sofifa.org/flags/42.png,74,74,Celtic,https://cdn.sofifa.org/teams/2/light/78.png,€3.1M,€40K,1309
1367,205175,A. Milik,20,https://cdn.sofifa.org/players/4/15/205175.png,Poland,https://cdn.sofifa.org/flags/37.png,74,83,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€3.3M,€25K,1886
1368,211320,D. Rugani,19,https://cdn.sofifa.org/players/4/15/211320.png,Italy,https://cdn.sofifa.org/flags/27.png,74,85,Empoli,https://cdn.sofifa.org/teams/2/light/1746.png,€2.3M,€20K,1512
1369,146296,Andrés Fernández,27,https://cdn.sofifa.org/players/4/15/146296.png,Spain,https://cdn.sofifa.org/flags/45.png,74,75,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€3.3M,€50K,1414
1370,186745,M. García,29,https://cdn.sofifa.org/players/4/15/186745.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,74,San Jose Earthquakes,https://cdn.sofifa.org/teams/2/light/111928.png,€3.6M,€35K,1853
1371,213114,D. Rolán,21,https://cdn.sofifa.org/players/4/15/213114.png,Uruguay,https://cdn.sofifa.org/flags/60.png,74,80,FC Girondins de Bordeaux,https://cdn.sofifa.org/teams/2/light/59.png,€3.3M,€30K,1852
1372,219514,Derley,26,https://cdn.sofifa.org/players/4/15/219514.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,76,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,€4.3M,€55K,1799
1373,169595,D. Rose,23,https://cdn.sofifa.org/players/4/15/169595.png,England,https://cdn.sofifa.org/flags/14.png,74,78,Tottenham Hotspur,https://cdn.sofifa.org/teams/2/light/18.png,€2.9M,€50K,1985
1374,197756,J. Ayew,22,https://cdn.sofifa.org/players/4/15/197756.png,Ghana,https://cdn.sofifa.org/flags/117.png,74,78,FC Lorient,https://cdn.sofifa.org/teams/2/light/217.png,€3.3M,€40K,1876
1375,173436,N. Dyer,26,https://cdn.sofifa.org/players/4/15/173436.png,England,https://cdn.sofifa.org/flags/14.png,74,74,Swansea City,https://cdn.sofifa.org/teams/2/light/1960.png,€3.9M,€55K,1884
1376,137854,M. Storari,37,https://cdn.sofifa.org/players/4/15/137854.png,Italy,https://cdn.sofifa.org/flags/27.png,74,74,Juventus,https://cdn.sofifa.org/teams/2/light/45.png,€1.1M,€45K,1357
1377,157310,S. Marveaux,28,https://cdn.sofifa.org/players/4/15/157310.png,France,https://cdn.sofifa.org/flags/18.png,74,74,En Avant de Guingamp,https://cdn.sofifa.org/teams/2/light/62.png,€3.8M,€60K,1960
1378,181375,M. Martins Moreno,27,https://cdn.sofifa.org/players/4/15/181375.png,Bolivia,https://cdn.sofifa.org/flags/53.png,74,74,,https://cdn.sofifa.org/flags/53.png,€0,€0,1770
1379,133249,E. Hallfreðsson,30,https://cdn.sofifa.org/players/4/15/133249.png,Iceland,https://cdn.sofifa.org/flags/24.png,74,74,Hellas Verona,https://cdn.sofifa.org/teams/2/light/206.png,€2.9M,€30K,2035
1380,163713,C. Mandanne,29,https://cdn.sofifa.org/players/4/15/163713.png,France,https://cdn.sofifa.org/flags/18.png,74,74,En Avant de Guingamp,https://cdn.sofifa.org/teams/2/light/62.png,€3.6M,€35K,1904
1381,192641,K. Vogt,22,https://cdn.sofifa.org/players/4/15/192641.png,Germany,https://cdn.sofifa.org/flags/21.png,74,77,1. FC Köln,https://cdn.sofifa.org/teams/2/light/31.png,€2.3M,€25K,1859
1382,201858,N. Sansone,22,https://cdn.sofifa.org/players/4/15/201858.png,Italy,https://cdn.sofifa.org/flags/27.png,74,80,Sassuolo,https://cdn.sofifa.org/teams/2/light/111974.png,€2.9M,€30K,1823
1383,183426,D. Schwaab,25,https://cdn.sofifa.org/players/4/15/183426.png,Germany,https://cdn.sofifa.org/flags/21.png,74,75,VfB Stuttgart,https://cdn.sofifa.org/teams/2/light/36.png,€3.4M,€40K,1779
1384,188546,S. Štilić,26,https://cdn.sofifa.org/players/4/15/188546.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,74,74,Wisła Kraków,https://cdn.sofifa.org/teams/2/light/1873.png,€4.3M,€50K,1702
1385,183940,V. Anita,25,https://cdn.sofifa.org/players/4/15/183940.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,76,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,€3.2M,€50K,1948
1386,168326,S. Bocchetti,27,https://cdn.sofifa.org/players/4/15/168326.png,Italy,https://cdn.sofifa.org/flags/27.png,74,75,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€3.2M,€75K,1763
1387,190854,P. Pekarík,27,https://cdn.sofifa.org/players/4/15/190854.png,Slovakia,https://cdn.sofifa.org/flags/43.png,74,74,Hertha BSC,https://cdn.sofifa.org/teams/2/light/166.png,€3.2M,€50K,1888
1388,193158,D. Pröpper,22,https://cdn.sofifa.org/players/4/15/193158.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,78,Vitesse,https://cdn.sofifa.org/teams/2/light/1909.png,€3.3M,€30K,1949
1389,192904,G. Kashia,26,https://cdn.sofifa.org/players/4/15/192904.png,Georgia,https://cdn.sofifa.org/flags/20.png,74,76,Vitesse,https://cdn.sofifa.org/teams/2/light/1909.png,€3.5M,€40K,1674
1390,183177,L. Barrios,29,https://cdn.sofifa.org/players/4/15/183177.png,Paraguay,https://cdn.sofifa.org/flags/58.png,74,74,Montpellier HSC,https://cdn.sofifa.org/teams/2/light/70.png,€3.6M,€45K,1876
1391,184457,R. van Wolfswinkel,25,https://cdn.sofifa.org/players/4/15/184457.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,78,AS Saint-Étienne,https://cdn.sofifa.org/teams/2/light/1819.png,€4.2M,€45K,1847
1392,159370,L. Vyntra,33,https://cdn.sofifa.org/players/4/15/159370.png,Greece,https://cdn.sofifa.org/flags/22.png,74,74,Levante UD,https://cdn.sofifa.org/teams/2/light/1853.png,€1.5M,€15K,1819
1393,205452,A. Rüdiger,21,https://cdn.sofifa.org/players/4/15/205452.png,Germany,https://cdn.sofifa.org/flags/21.png,74,83,VfB Stuttgart,https://cdn.sofifa.org/teams/2/light/36.png,€2.5M,€25K,1783
1394,208012,S. Myeni,26,https://cdn.sofifa.org/players/4/15/208012.png,South Africa,https://cdn.sofifa.org/flags/140.png,74,76,Orlando Pirates,https://cdn.sofifa.org/teams/2/light/110930.png,€3.9M,€45K,1790
1395,116620,N. Noveski,35,https://cdn.sofifa.org/players/4/15/116620.png,FYR Macedonia,https://cdn.sofifa.org/flags/19.png,74,74,1. FSV Mainz 05,https://cdn.sofifa.org/teams/2/light/169.png,€550K,€25K,1637
1396,186253,T. Hubočan,28,https://cdn.sofifa.org/players/4/15/186253.png,Slovakia,https://cdn.sofifa.org/flags/43.png,74,74,Dinamo Moscow,https://cdn.sofifa.org/teams/2/light/312.png,€3M,€50K,1870
1397,187533,A. Ionov,25,https://cdn.sofifa.org/players/4/15/187533.png,Russia,https://cdn.sofifa.org/flags/40.png,74,79,Dinamo Moscow,https://cdn.sofifa.org/teams/2/light/312.png,€3.8M,€45K,1863
1398,192397,Rafael,24,https://cdn.sofifa.org/players/4/15/192397.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,79,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€3.3M,€50K,1323
1399,141198,B. Georgiev,32,https://cdn.sofifa.org/players/4/15/141198.png,Bulgaria,https://cdn.sofifa.org/flags/9.png,74,74,Rubin Kazan,https://cdn.sofifa.org/teams/2/light/110227.png,€1.8M,€30K,1958
1400,221838,M. Jojić,22,https://cdn.sofifa.org/players/4/15/221838.png,Serbia,https://cdn.sofifa.org/flags/51.png,74,79,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€2.9M,€50K,1995
1401,161938,M. Boselli,29,https://cdn.sofifa.org/players/4/15/161938.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,74,Club León,https://cdn.sofifa.org/teams/2/light/110781.png,€3.6M,€45K,1773
1402,193426,M. Beister,23,https://cdn.sofifa.org/players/4/15/193426.png,Germany,https://cdn.sofifa.org/flags/21.png,74,78,Hamburger SV,https://cdn.sofifa.org/teams/2/light/28.png,€3.3M,€35K,1990
1403,193426,M. Beister,23,https://cdn.sofifa.org/players/4/15/193426.png,Germany,https://cdn.sofifa.org/flags/21.png,74,78,Hamburger SV,https://cdn.sofifa.org/teams/2/light/28.png,€3.3M,€35K,1990
1404,199827,P. Hernández,27,https://cdn.sofifa.org/players/4/15/199827.png,Chile,https://cdn.sofifa.org/flags/55.png,74,74,RC Celta,https://cdn.sofifa.org/teams/2/light/450.png,€4M,€50K,1844
1405,210324,J. Hofmann,21,https://cdn.sofifa.org/players/4/15/210324.png,Germany,https://cdn.sofifa.org/flags/21.png,74,79,1. FSV Mainz 05,https://cdn.sofifa.org/teams/2/light/169.png,€2.9M,€25K,1758
1406,173204,L. Antonelli,27,https://cdn.sofifa.org/players/4/15/173204.png,Italy,https://cdn.sofifa.org/flags/27.png,74,75,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€3.2M,€75K,1961
1407,194196,F. Diagne,24,https://cdn.sofifa.org/players/4/15/194196.png,Senegal,https://cdn.sofifa.org/flags/136.png,74,78,Stade Rennais FC,https://cdn.sofifa.org/teams/2/light/74.png,€3.2M,€30K,1792
1408,137109,S. Schaars,30,https://cdn.sofifa.org/players/4/15/137109.png,Netherlands,https://cdn.sofifa.org/flags/34.png,74,74,PSV,https://cdn.sofifa.org/teams/2/light/247.png,€2.9M,€40K,1973
1409,172949,S. Bassong,27,https://cdn.sofifa.org/players/4/15/172949.png,Cameroon,https://cdn.sofifa.org/flags/103.png,74,74,Norwich City,https://cdn.sofifa.org/teams/2/light/1792.png,€3.2M,€50K,1678
1410,208022,I. Ezekiel,20,https://cdn.sofifa.org/players/4/15/208022.png,Nigeria,https://cdn.sofifa.org/flags/133.png,74,82,Standard de Liège,https://cdn.sofifa.org/teams/2/light/232.png,€3.3M,€25K,1875
1411,215192,G. Díaz,26,https://cdn.sofifa.org/players/4/15/215192.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,76,Racing Club,https://cdn.sofifa.org/teams/2/light/101085.png,€3.9M,€45K,1880
1412,1178,P. Cannavaro,33,https://cdn.sofifa.org/players/4/15/1178.png,Italy,https://cdn.sofifa.org/flags/27.png,74,74,Sassuolo,https://cdn.sofifa.org/teams/2/light/111974.png,€1.5M,€25K,1589
1413,198554,A. Ujah,23,https://cdn.sofifa.org/players/4/15/198554.png,Nigeria,https://cdn.sofifa.org/flags/133.png,74,78,1. FC Köln,https://cdn.sofifa.org/teams/2/light/31.png,€3.7M,€35K,1788
1414,137114,M. Ciani,30,https://cdn.sofifa.org/players/4/15/137114.png,France,https://cdn.sofifa.org/flags/18.png,74,74,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€2.5M,€50K,1590
1415,181402,W. Vainqueur,25,https://cdn.sofifa.org/players/4/15/181402.png,France,https://cdn.sofifa.org/flags/18.png,74,76,Dinamo Moscow,https://cdn.sofifa.org/teams/2/light/312.png,€3.2M,€40K,1987
1416,202651,Suso,20,https://cdn.sofifa.org/players/4/15/202651.png,Spain,https://cdn.sofifa.org/flags/45.png,74,82,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€2.9M,€45K,1768
1417,204699,L. Melgarejo,23,https://cdn.sofifa.org/players/4/15/204699.png,Paraguay,https://cdn.sofifa.org/flags/58.png,74,80,Kuban Krasnodar,https://cdn.sofifa.org/teams/2/light/110089.png,€3.3M,€35K,2043
1418,148123,A. Berezutskiy,32,https://cdn.sofifa.org/players/4/15/148123.png,Russia,https://cdn.sofifa.org/flags/40.png,74,74,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,€2M,€50K,1780
1419,149147,G. Stendardo,33,https://cdn.sofifa.org/players/4/15/149147.png,Italy,https://cdn.sofifa.org/flags/27.png,74,74,Atalanta,https://cdn.sofifa.org/teams/2/light/39.png,€1.5M,€25K,1373
1420,173467,V. Kavlak,25,https://cdn.sofifa.org/players/4/15/173467.png,Austria,https://cdn.sofifa.org/flags/4.png,74,77,Beşiktaş JK,https://cdn.sofifa.org/teams/2/light/327.png,€3.8M,€30K,2100
1421,3484,J. O'Shea,33,https://cdn.sofifa.org/players/4/15/3484.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,74,74,Sunderland,https://cdn.sofifa.org/teams/2/light/106.png,€1.5M,€25K,1632
1422,179613,B. Sako,26,https://cdn.sofifa.org/players/4/15/179613.png,Mali,https://cdn.sofifa.org/flags/126.png,74,76,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,€3.9M,€55K,1967
1423,182941,P. Aguilar,27,https://cdn.sofifa.org/players/4/15/182941.png,Paraguay,https://cdn.sofifa.org/flags/58.png,74,74,Club América,https://cdn.sofifa.org/teams/2/light/1879.png,€3.2M,€40K,1776
1424,183966,F. Roncaglia,27,https://cdn.sofifa.org/players/4/15/183966.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,76,Genoa,https://cdn.sofifa.org/teams/2/light/110556.png,€3.2M,€50K,1809
1425,202911,R. Mora,26,https://cdn.sofifa.org/players/4/15/202911.png,Uruguay,https://cdn.sofifa.org/flags/60.png,74,76,River Plate,https://cdn.sofifa.org/teams/2/light/1876.png,€4.3M,€45K,1919
1426,223136,Y. Erdoğan,21,https://cdn.sofifa.org/players/4/15/223136.png,Turkey,https://cdn.sofifa.org/flags/48.png,74,81,Trabzonspor,https://cdn.sofifa.org/teams/2/light/436.png,€2.9M,€25K,1832
1427,194209,Y. El Arabi,27,https://cdn.sofifa.org/players/4/15/194209.png,Morocco,https://cdn.sofifa.org/flags/129.png,74,74,Granada CF,https://cdn.sofifa.org/teams/2/light/110832.png,€4M,€55K,1903
1428,137378,A. Gazzi,31,https://cdn.sofifa.org/players/4/15/137378.png,Italy,https://cdn.sofifa.org/flags/27.png,74,74,Torino,https://cdn.sofifa.org/teams/2/light/54.png,€2.1M,€40K,1933
1429,176546,J. Zúñiga,28,https://cdn.sofifa.org/players/4/15/176546.png,Colombia,https://cdn.sofifa.org/flags/56.png,74,74,Napoli,https://cdn.sofifa.org/teams/2/light/48.png,€3M,€60K,2078
1430,182179,S. De Maio,27,https://cdn.sofifa.org/players/4/15/182179.png,France,https://cdn.sofifa.org/flags/18.png,74,77,Genoa,https://cdn.sofifa.org/teams/2/light/110556.png,€3.2M,€40K,1508
1431,187043,S. Johansen,23,https://cdn.sofifa.org/players/4/15/187043.png,Norway,https://cdn.sofifa.org/flags/36.png,74,79,Celtic,https://cdn.sofifa.org/teams/2/light/78.png,€3.7M,€40K,1980
1432,161700,F. Clerc,31,https://cdn.sofifa.org/players/4/15/161700.png,France,https://cdn.sofifa.org/flags/18.png,74,74,AS Saint-Étienne,https://cdn.sofifa.org/teams/2/light/1819.png,€2.3M,€40K,1890
1433,152997,D. Cvitanich,30,https://cdn.sofifa.org/players/4/15/152997.png,Argentina,https://cdn.sofifa.org/flags/52.png,74,74,Pachuca,https://cdn.sofifa.org/teams/2/light/110147.png,€3.3M,€45K,1892
1434,138918,L. Rigoni,29,https://cdn.sofifa.org/players/4/15/138918.png,Italy,https://cdn.sofifa.org/flags/27.png,74,74,Palermo,https://cdn.sofifa.org/teams/2/light/1843.png,€3.2M,€40K,1954
1435,169126,Ronny,28,https://cdn.sofifa.org/players/4/15/169126.png,Brazil,https://cdn.sofifa.org/flags/54.png,74,74,Hertha BSC,https://cdn.sofifa.org/teams/2/light/166.png,€3.8M,€60K,1935
1436,50598,D. Bent,30,https://cdn.sofifa.org/players/4/15/50598.png,England,https://cdn.sofifa.org/flags/14.png,74,74,Derby County,https://cdn.sofifa.org/teams/2/light/91.png,€3.3M,€45K,1721
1437,211368,Bruma,19,https://cdn.sofifa.org/players/4/15/211368.png,Portugal,https://cdn.sofifa.org/flags/38.png,74,83,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,€2.7M,€25K,1857
1438,182440,R. Kruse,25,https://cdn.sofifa.org/players/4/15/182440.png,Australia,https://cdn.sofifa.org/flags/195.png,74,77,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€3.8M,€45K,1863
1439,156585,Romaric,31,https://cdn.sofifa.org/players/4/15/156585.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,74,74,Sporting Club de Bastia,https://cdn.sofifa.org/teams/2/light/58.png,€2.7M,€30K,1963
1440,186537,C. Stuani,27,https://cdn.sofifa.org/players/4/15/186537.png,Uruguay,https://cdn.sofifa.org/flags/60.png,74,74,RCD Espanyol,https://cdn.sofifa.org/teams/2/light/452.png,€4M,€45K,1950
